filename,rating,final_genre,review_status,model_1st,model_1st_conf,model_2nd,model_2nd_conf,title,is_blurry,exposure,objects_detected,caption,ocr_text,evidence_log,user_genre,user_label
test2024-246.jpg,3,Product Photography,auto,Product Photography,0.9988,Portrait Photography,0.0011,There is a table with a plate and a plate with a sign on it.,yes,normal,cup; dining table; sandwich,there is a table with a plate and a plate with a sign on it,,"{""product_boost"": 0.24}",Wedding Photography,wrong
test2024-247.jpg,3,Street Photography,auto,Street Photography,0.9875,Portrait Photography,0.0104,There is a man that is standing in front of a group of people.,yes,normal,person; car; person; car; chair; chair; person; person; chair,there is a man that is standing in front of a group of people,,"{""street_boost"": 0.12}",Wedding Photography,wrong
test2024-248.jpg,3,Portrait Photography,auto,Portrait Photography,0.9988,Street Photography,0.0006,There is a person pouring something into a glass on a table.,yes,normal,person; person; person,there is a person pouring something into a glass on a table,,"{""portrait_boost"": 0.12}",Wedding Photography,wrong
test2024-249.jpg,2,Portrait Photography,auto,Portrait Photography,0.9668,Street Photography,0.0133,Bride and groom sharing a kiss in front of a stone wall.,yes,normal,person,bride and groom sharing a kiss in front of a stone wall,,{},Wedding Photography,wrong
test2024-250.jpg,3,Product Photography,auto,Product Photography,0.9954,Portrait Photography,0.0043,Bride and groom kissing at a wedding reception in a cave.,yes,normal,wine glass; person; person; bowl,bride and groom kissing at a wedding reception in a cave,,"{""product_boost"": 0.12}",Wedding Photography,wrong
test2024-251.jpg,1,Street Photography,title-inferred,Product Photography,0.3419,Portrait Photography,0.3313,"There is a sign that says, ' bianpennies are a missod load '.",yes,under,,"there is a sign that says, ' bianpennies are a missod load '",,"{""title_fallback"": ""There is a sign that says, ' bianpennies are a missod load '.""}",Wedding Photography,wrong
test2024-252.jpg,3,Product Photography,auto,Product Photography,0.9982,Music Photography,0.001,There is a woman pouring a glass of wine into a wine glass.,yes,normal,wine glass; wine glass; cup; wine glass,there is a woman pouring a glass of wine into a wine glass,,"{""product_boost"": 0.12}",Wedding Photography,wrong
test2024-253.jpg,4,Product Photography,auto,Product Photography,0.8107,Music Photography,0.1026,Several people standing around a table with wine glasses in their hands.,no,normal,person; person; person; person; wine glass; person,several people standing around a table with wine glasses in their hands,,"{""product_boost"": 0.12}",Wedding Photography,wrong
test2024-254.jpg,3,Wedding Photography,title-inferred,Portrait Photography,0.4725,Product Photography,0.2422,Bride and groom in matching black jackets standing next to each other.,yes,normal,person; person,bride and groom in matching black jackets standing next to each other,,"{""title_fallback"": ""Bride and groom in matching black jackets standing next to each other.""}",,correct
test2024-255.jpg,3,Portrait Photography,auto,Portrait Photography,0.8295,Street Photography,0.1476,Bride and groom kissing in the woods with their hands wrapped in plastic.,yes,normal,person; person,bride and groom kissing in the woods with their hands wrapped in plastic,,{},Wedding Photography,wrong
test2024-256.jpg,1,Portrait Photography,auto,Portrait Photography,0.8488,Street Photography,0.0785,There are two people standing next to each other in the dark.,yes,under,person; person,there are two people standing next to each other in the dark,,{},Wedding Photography,wrong
test2024-257.jpg,3,Portrait Photography,auto,Portrait Photography,0.931,Street Photography,0.0436,Bride and groom sitting on a couch in front of a stone wall.,yes,normal,person; person,bride and groom sitting on a couch in front of a stone wall,,{},Wedding Photography,wrong
test2024-258.jpg,3,Portrait Photography,review,Portrait Photography,0.7394,Street Photography,0.2084,There are two people sitting on a couch with a glass of wine.,yes,normal,person; person,there are two people sitting on a couch with a glass of wine,,{},Wedding Photography,wrong
test2024-259.jpg,1,Music Photography,auto,Music Photography,0.9601,Portrait Photography,0.0318,There is a man and a woman hugging in a room with confetti.,no,under,person,there is a man and a woman hugging in a room with confetti,,{},Wedding Photography,wrong
test2024-260.jpg,1,Music Photography,review,Music Photography,0.7178,Portrait Photography,0.2092,There is a man and woman that are dancing together in the dark.,yes,under,person; person,there is a man and woman that are dancing together in the dark,,{},Wedding Photography,wrong
test2024-261.jpg,1,Music Photography,review,Music Photography,0.7312,Portrait Photography,0.2352,There are two people standing next to each other in front of a curtain.,yes,under,person; person,there are two people standing next to each other in front of a curtain,,{},Wedding Photography,wrong
test2024-262.jpg,2,Music Photography,review,Music Photography,0.6834,Street Photography,0.2089,There is a man that is holding a bunch of balloons.,no,normal,,there is a man that is holding a bunch of balloons,,{},Wedding Photography,wrong
test2024-263.jpg,1,Music Photography,auto,Music Photography,0.9629,Portrait Photography,0.0216,There are many people in suits and ties are holding up a man.,yes,under,person; person,there are many people in suits and ties are holding up a man,,{},Wedding Photography,wrong
test2024-264.jpg,4,Music Photography,review,Music Photography,0.5407,Street Photography,0.3351,There is a man that is cutting a piece of paper with scissors.,no,normal,person; person,there is a man that is cutting a piece of paper with scissors,,{},Wedding Photography,wrong
test2024-265.jpg,2,Product Photography,auto,Product Photography,1.0,Street Photography,0.0,There are many cans of marijuana are lined up on a shelf.,no,normal,,there are many cans of marijuana are lined up on a shelf,,"{""product_boost"": 0.12}",,correct
test2024-266.jpg,1,Product Photography,review,Product Photography,0.5064,Portrait Photography,0.4935,There is a person reaching for a bottle of orange juice in a refrigerator.,yes,normal,,there is a person reaching for a bottle of orange juice in a refrigerator,,"{""product_boost"": 0.12, ""portrait_boost"": 0.12}",,correct
test2024-267.jpg,4,Product Photography,auto,Product Photography,1.0,Portrait Photography,0.0,There are two oranges and two cans of water in a refrigerator.,no,normal,orange; orange,there are two oranges and two cans of water in a refrigerator,,"{""product_boost"": 0.24}",,correct
test2024-268.jpg,3,Nature Photography,auto,Nature Photography,0.9999,Portrait Photography,0.0,There are two birds that are flying in the sky over the beach.,yes,normal,bird; bird,there are two birds that are flying in the sky over the beach,,"{""nature_boost"": 0.24}",,correct
test2024-269.jpg,2,Nature Photography,auto,Nature Photography,0.999,Portrait Photography,0.0008,There is a large bird that is flying in the sky.,yes,normal,bird,there is a large bird that is flying in the sky,,"{""nature_boost"": 0.12}",,correct
test2024-270.jpg,2,Product Photography,review,Product Photography,0.5002,Nature Photography,0.4998,There is a can of hammers on the beach with a blue sky in the background.,no,normal,,there is a can of hammers on the beach with a blue sky in the background,,"{""nature_boost"": 0.12, ""product_boost"": 0.12}",,correct
test2024-271.jpg,3,Product Photography,review,Product Photography,0.5022,Nature Photography,0.4978,There is a can of soda sitting on the sand by the water.,no,normal,bird,there is a can of soda sitting on the sand by the water,,"{""nature_boost"": 0.12, ""product_boost"": 0.12}",,correct
test2024-272.jpg,3,Product Photography,review,Product Photography,0.509,Nature Photography,0.4908,There is a can of soda sitting on the sand by the water.,no,normal,sheep,there is a can of soda sitting on the sand by the water,,"{""nature_boost"": 0.12, ""product_boost"": 0.12}",,correct
test2024-273.jpg,1,Other Photography,title-inferred,Product Photography,0.3673,Portrait Photography,0.361,There is a red and white cup that is in the sand.,yes,normal,,there is a red and white cup that is in the sand,,"{""title_fallback"": ""There is a red and white cup that is in the sand.""}",Product Photography,wrong
test2024-274.jpg,3,Nature Photography,auto,Nature Photography,0.9982,Street Photography,0.0011,There are two people walking on the beach holding hands.,yes,normal,person; person; person,there are two people walking on the beach holding hands,,"{""nature_boost"": 0.12}",Other Photography,wrong
